contig_id	source	strand	start	end
contig00015	prokka	-1	27356	27635
contig00015	prokka	-1	27726	28542
contig00015	prokka	-1	28541	29669
contig00015	prokka	1	29833	30370
contig00015	prokka	-1	30544	32230
contig00015	prokka	1	32499	32877
contig00015	prokka	-1	32906	33164
contig00015	prokka	1	33323	33611
contig00015	prokka	1	33594	34317
contig00015	prokka	1	34377	35280
contig00015	prokka	1	35367	35844
contig00015	prokka	1	36194	37307
contig00015	prokka	1	37401	38535
contig00015	prokka	1	38544	39498
contig00015	prokka	1	39494	40340
contig00015	prokka	1	40399	40888
contig00015	prokka	1	40928	42056
contig00015	prokka	-1	42230	42962
contig00015	prokka	-1	43253	43922
contig00015	prokka	-1	43921	44638
contig00015	prokka	-1	44644	45376
contig00015	prokka	-1	45393	46122
contig00015	prokka	-1	46339	46855
contig00015	prokka	1	46980	47304
contig00015	prokka	1	47300	48131
contig00015	prokka	-1	48127	49141
contig00015	prokka	-1	49239	50670
contig00015	prokka	-1	50680	51682
contig00015	prokka	-1	51718	53437
contig00015	prokka	-1	53569	54538
contig00015	prokka	-1	54549	56202
contig00015	prokka	-1	56345	57245
contig00015	prokka	-1	57701	58397
contig00015	prokka	1	58822	60481
contig00015	prokka	-1	60477	61470
contig00015	prokka	1	61602	62700
contig00015	prokka	1	62696	64643
contig00015	prokka	-1	64715	64940
contig00015	prokka	1	65262	65583
contig00015	prokka	1	65613	67890
contig00015	prokka	-1	68574	68793
contig00015	prokka	-1	69077	69782
contig00015	prokka	-1	69823	71545
contig00015	prokka	-1	71545	73312
contig00015	prokka	-1	73434	74400
contig00015	prokka	1	74944	75439
contig00015	prokka	1	75573	79641
contig00015	prokka	1	79795	80407
contig00015	prokka	1	80417	81761
contig00015	prokka	1	81851	83144
contig00015	prokka	1	83382	85827
contig00015	prokka	1	85837	86455
contig00015	prokka	1	86456	87320
contig00015	prokka	-1	87355	87982
contig00015	prokka	1	88320	89445
contig00015	prokka	1	89654	91085
contig00015	prokka	-1	91085	91994
contig00015	prokka	1	92093	92684
contig00015	prokka	-1	92765	93506
contig00015	prokka	-1	93697	95980
contig00015	prokka	-1	96034	96892
contig00015	prokka	-1	97297	99058
contig00015	prokka	1	99187	99880
contig00015	prokka	1	100078	101167
contig00015	prokka	1	101237	102521
contig00015	prokka	1	102689	103454
contig00015	prokka	1	103626	104310
contig00015	prokka	1	104420	106094
contig00015	prokka	1	106253	106538
contig00015	prokka	1	106744	109009
contig00015	prokka	1	109045	110794
contig00015	prokka	1	110790	111777
contig00015	prokka	1	111813	113046
contig00015	prokka	1	113097	113280
contig00015	prokka	1	113276	114023
contig00015	prokka	1	114176	115070
contig00015	prokka	-1	115046	115826
contig00015	prokka	1	115961	116747
contig00016	prokka	-1	64	1309
contig00016	prokka	-1	1462	3352
contig00016	prokka	-1	3531	4416
contig00016	prokka	-1	4524	6660
contig00016	prokka	-1	6906	7176
contig00016	prokka	-1	7324	8269
contig00016	prokka	-1	8268	8670
contig00016	prokka	-1	8833	11506
contig00016	prokka	-1	11530	13018
contig00016	prokka	-1	13045	13498
contig00016	prokka	1	14128	15472
contig00016	prokka	-1	15479	16997
contig00016	prokka	-1	17664	17997
contig00016	prokka	-1	18224	19562
contig00016	prokka	-1	19554	20403
contig00016	prokka	-1	20492	22436
contig00016	prokka	-1	22526	23156
contig00016	prokka	1	23281	23575
contig00016	prokka	-1	23730	24207
contig00016	prokka	1	24454	25888
contig00016	prokka	-1	25927	27100
contig00016	prokka	-1	27115	28081
contig00016	prokka	-1	28207	28465
contig00016	prokka	-1	28485	28797
contig00016	prokka	1	29055	30027
contig00016	prokka	1	30254	30533
contig00016	prokka	-1	30580	31840
contig00016	prokka	-1	31894	32164
contig00016	prokka	-1	32308	32602
contig00016	prokka	-1	32601	33237
contig00016	prokka	-1	33255	33807
contig00016	prokka	-1	33811	34594
contig00016	prokka	-1	34601	35411
contig00016	prokka	1	35620	36598
contig00016	prokka	1	36611	37598
contig00016	prokka	1	37618	38185
contig00016	prokka	1	38181	38757
contig00016	prokka	1	38725	39283
contig00016	prokka	1	39289	40015
contig00016	prokka	1	40062	41496
contig00016	prokka	1	41518	41806
contig00016	prokka	1	41923	42415
contig00016	prokka	1	42460	43315
contig00016	prokka	1	43311	43584
contig00016	prokka	1	43797	44430
contig00016	prokka	-1	44426	45155
contig00016	prokka	-1	45151	45805
contig00016	prokka	-1	46034	48371
contig00016	prokka	-1	48466	49396
contig00016	prokka	1	49977	54531
contig00016	prokka	1	54543	55962
contig00016	prokka	1	56145	57273
contig00016	prokka	-1	57332	57797
contig00016	prokka	-1	57793	58669
contig00016	prokka	-1	58665	59355
contig00016	prokka	-1	59402	60893
contig00016	prokka	-1	61001	61895
contig00016	prokka	-1	62016	62808
contig00016	prokka	1	63187	64555
contig00016	prokka	-1	64597	65095
contig00016	prokka	-1	65100	65739
contig00016	prokka	-1	66133	66526
contig00016	prokka	-1	66541	66970
contig00016	prokka	-1	67188	68316
contig00016	prokka	1	68509	68908
contig00016	prokka	1	69061	70429
contig00016	prokka	1	70518	71586
contig00016	prokka	-1	71648	72587
contig00016	prokka	1	73021	73492
contig00016	prokka	1	73856	74120
contig00016	prokka	-1	74175	74448
contig00016	prokka	-1	74539	76507
contig00016	prokka	-1	76512	77445
contig00016	prokka	-1	77452	77656
contig00016	prokka	1	77838	78768
contig00016	prokka	-1	78901	80347
contig00016	prokka	-1	80776	84577
contig00016	prokka	-1	84644	86114
contig00016	prokka	-1	86103	86697
contig00016	prokka	-1	86705	87194
contig00016	prokka	-1	87193	88297
contig00016	prokka	-1	88362	89406
contig00016	prokka	-1	89710	91651
contig00016	prokka	1	91802	92777
contig00016	prokka	1	93754	94225
contig00016	prokka	1	94235	95585
contig00016	prokka	1	95693	95936
contig00016	prokka	1	95925	97377
contig00016	prokka	1	97388	98270
contig00016	prokka	1	98598	99564
contig00016	prokka	1	99589	99886
contig00016	prokka	1	99971	100856
contig00016	prokka	1	100939	101119
contig00016	prokka	-1	101121	101784
contig00016	prokka	1	102182	103340
contig00016	prokka	1	103351	106456
contig00016	prokka	-1	106312	106603
contig00016	prokka	1	106708	106930
contig00016	prokka	1	107360	108386
contig00016	prokka	1	108453	109635
contig00016	prokka	1	109644	110748
contig00016	prokka	1	110755	111514
contig00017	prokka	-1	138	312
contig00017	prokka	1	347	500
contig00017	prokka	1	681	2925
contig00017	prokka	-1	2963	4505
contig00017	prokka	-1	4509	6576
contig00017	prokka	-1	6746	7385
contig00017	prokka	-1	7384	8422
contig00017	prokka	1	8746	9373
contig00017	prokka	1	9458	10748
contig00017	prokka	1	10797	11544
contig00017	prokka	-1	11681	12041
contig00017	prokka	-1	12061	13525
contig00017	prokka	1	13737	14799
contig00017	prokka	-1	14952	15684
contig00017	prokka	-1	15705	17718
contig00017	prokka	-1	17747	18161
contig00017	prokka	-1	18153	18912
contig00017	prokka	-1	18908	19448
contig00017	prokka	-1	19457	20927
contig00017	prokka	-1	20948	21173
contig00017	prokka	-1	21162	22728
contig00017	prokka	-1	22747	23398
contig00017	prokka	-1	23409	24849
contig00017	prokka	-1	24865	25813
contig00017	prokka	-1	25823	27173
contig00017	prokka	-1	27169	27841
contig00017	prokka	-1	27840	28458
contig00017	prokka	-1	28710	29181
contig00017	prokka	-1	29180	29753
contig00017	prokka	1	29898	30777
contig00017	prokka	1	30793	31828
contig00017	prokka	-1	31738	31969
contig00017	prokka	1	32040	32754
contig00017	prokka	1	32909	33137
contig00017	prokka	1	33136	33535
contig00017	prokka	1	33681	34545
contig00017	prokka	1	34559	36575
contig00017	prokka	1	36648	37347
contig00017	prokka	-1	37427	37628
contig00017	prokka	-1	37655	38783
contig00017	prokka	-1	38786	39143
contig00017	prokka	-1	39681	42795
contig00017	prokka	-1	42958	44659
contig00017	prokka	1	44864	46844
contig00017	prokka	1	46911	47487
contig00017	prokka	1	47612	48656
contig00017	prokka	-1	48731	50735
contig00017	prokka	-1	50754	51705
contig00017	prokka	1	51993	54273
contig00017	prokka	1	54565	54901
contig00017	prokka	1	54913	55393
contig00017	prokka	1	55367	56069
contig00017	prokka	1	56065	56869
contig00017	prokka	1	56865	57882
contig00017	prokka	1	57878	58214
contig00017	prokka	1	58320	58608
contig00017	prokka	1	58619	60023
contig00017	prokka	1	60033	60870
contig00017	prokka	1	60859	62047
contig00017	prokka	1	62163	63390
contig00017	prokka	1	63386	64790
contig00017	prokka	1	64801	66163
contig00017	prokka	1	66183	67071
contig00017	prokka	1	67080	67740
contig00017	prokka	1	67752	68253
contig00017	prokka	1	68298	69351
contig00017	prokka	-1	69356	70256
contig00017	prokka	-1	70259	71129
contig00017	prokka	1	71342	71768
contig00017	prokka	1	71754	72204
contig00017	prokka	1	72264	72840
contig00017	prokka	1	72935	73835
contig00017	prokka	-1	73892	75197
contig00017	prokka	-1	75201	76626
contig00017	prokka	-1	76629	77526
contig00017	prokka	1	77689	78547
contig00017	prokka	1	78675	79467
contig00017	prokka	1	79624	80641
contig00017	prokka	1	80640	81474
contig00017	prokka	1	81473	82349
contig00017	prokka	1	82338	83436
contig00017	prokka	1	83569	84481
contig00017	prokka	-1	84483	84852
contig00017	prokka	1	84956	85808
contig00017	prokka	-1	85849	86359
contig00017	prokka	-1	86399	88127
contig00017	prokka	-1	88171	88429
contig00017	prokka	-1	88812	89784
contig00017	prokka	-1	89968	90730
contig00017	prokka	1	90959	91946
contig00017	prokka	1	92016	94032
contig00017	prokka	1	94033	94252
contig00017	prokka	-1	94248	95247
contig00017	prokka	1	95336	96263
contig00017	prokka	-1	96301	97066
contig00017	prokka	1	97314	98148
contig00017	prokka	1	98207	99464
contig00017	prokka	1	99715	100600
contig00017	prokka	1	101364	102780
contig00017	prokka	-1	102831	103203
contig00017	prokka	-1	103225	103585
contig00017	prokka	1	104203	106393
contig00017	prokka	-1	106442	107645
contig00018	prokka	1	117	633
contig00018	prokka	1	648	1188
contig00018	prokka	-1	1282	2860
contig00018	prokka	-1	2928	4395
contig00018	prokka	1	4556	5927
contig00018	prokka	-1	5923	6139
contig00018	prokka	-1	6207	7680
contig00018	prokka	-1	7797	8976
contig00018	prokka	-1	8986	9607
contig00018	prokka	-1	9624	10899
contig00018	prokka	-1	11009	12128
contig00018	prokka	-1	12154	13168
contig00018	prokka	-1	13452	14607
contig00018	prokka	-1	14756	15188
contig00018	prokka	-1	15336	17649
contig00018	prokka	-1	17649	22611
contig00018	prokka	1	22817	23663
contig00018	prokka	-1	24155	24932
contig00018	prokka	-1	25073	26357
contig00018	prokka	-1	26534	26735
contig00018	prokka	-1	26746	27082
contig00018	prokka	-1	27083	28934
contig00018	prokka	-1	28950	29466
contig00018	prokka	-1	29561	29885
contig00018	prokka	-1	29901	30288
contig00018	prokka	-1	30315	31530
contig00018	prokka	-1	31641	32130
contig00018	prokka	-1	32399	33140
contig00018	prokka	1	33258	34062
contig00018	prokka	1	34206	35061
contig00018	prokka	1	35251	36532
contig00018	prokka	-1	36523	37663
contig00018	prokka	-1	37822	38713
contig00018	prokka	1	38848	40210
contig00018	prokka	1	40206	40725
contig00018	prokka	1	40724	41045
contig00018	prokka	1	41041	41854
contig00018	prokka	1	41863	43066
contig00018	prokka	1	43162	43585
contig00018	prokka	-1	43632	44505
contig00018	prokka	-1	44516	45578
contig00018	prokka	-1	45643	46642
contig00018	prokka	-1	46666	48178
contig00018	prokka	-1	48200	49184
contig00018	prokka	-1	49280	52562
contig00018	prokka	1	52679	53873
contig00018	prokka	-1	53936	55190
contig00018	prokka	1	55517	56708
contig00018	prokka	-1	56752	57091
contig00018	prokka	-1	57151	58486
contig00018	prokka	-1	58475	59189
contig00018	prokka	-1	59353	60736
contig00018	prokka	-1	61356	65244
contig00018	prokka	1	65501	67058
contig00018	prokka	-1	67054	67558
contig00018	prokka	-1	67615	68251
contig00018	prokka	1	68459	69308
contig00018	prokka	1	69363	69624
contig00018	prokka	-1	70317	70698
contig00018	prokka	-1	70697	71429
contig00018	prokka	-1	71440	72169
contig00018	prokka	-1	72180	73086
contig00018	prokka	-1	73082	73763
contig00018	prokka	-1	74035	75010
contig00018	prokka	-1	75025	76825
contig00018	prokka	-1	77022	77502
contig00018	prokka	-1	77498	78455
contig00018	prokka	-1	78454	79105
contig00018	prokka	-1	79137	79713
contig00018	prokka	1	80120	81743
contig00018	prokka	-1	81727	82465
contig00018	prokka	1	82596	83931
contig00018	prokka	-1	84139	85021
contig00018	prokka	1	85123	85711
contig00018	prokka	-1	85766	86150
contig00018	prokka	1	86454	87144
contig00018	prokka	-1	87191	88229
contig00018	prokka	1	88435	88855
contig00018	prokka	1	88923	89622
contig00018	prokka	1	89653	92314
contig00018	prokka	1	92427	93783
contig00018	prokka	1	93879	94152
contig00018	prokka	-1	94148	95447
contig00019	prokka	-1	647	1193
contig00019	prokka	-1	1204	2656
contig00019	prokka	-1	2694	3309
contig00019	prokka	-1	3308	4640
contig00019	prokka	1	4829	7019
contig00019	prokka	1	7028	8192
contig00019	prokka	-1	8383	9085
contig00019	prokka	-1	9130	10624
contig00019	prokka	1	10790	11279
contig00019	prokka	-1	11275	12058
contig00019	prokka	-1	12099	12876
contig00019	prokka	-1	12878	13394
contig00019	prokka	-1	13397	13667
contig00019	prokka	-1	13745	15386
contig00019	prokka	-1	15382	15988
contig00019	prokka	-1	16001	16757
contig00019	prokka	-1	16851	18279
contig00019	prokka	-1	18419	19181
contig00019	prokka	1	19442	20258
contig00019	prokka	-1	20297	22559
contig00019	prokka	1	22676	23630
contig00019	prokka	-1	23517	24417
contig00019	prokka	-1	24492	25293
contig00019	prokka	-1	25300	26323
contig00019	prokka	1	26433	27054
contig00019	prokka	-1	27115	27736
contig00019	prokka	-1	27799	29635
contig00019	prokka	-1	29761	30631
contig00019	prokka	1	30795	31263
contig00019	prokka	1	31314	32202
contig00019	prokka	-1	32248	32548
contig00019	prokka	1	33504	34353
contig00019	prokka	1	34349	34829
contig00019	prokka	-1	34882	35833
contig00019	prokka	1	36202	36967
contig00019	prokka	-1	37113	39276
contig00019	prokka	-1	39359	40076
contig00019	prokka	-1	40075	40972
contig00019	prokka	-1	40968	41676
contig00019	prokka	-1	41672	42497
contig00019	prokka	-1	42533	42737
contig00019	prokka	1	43086	43641
contig00019	prokka	1	44008	45487
contig00019	prokka	1	45483	46809
contig00019	prokka	1	46856	47177
contig00019	prokka	-1	47216	49763
contig00019	prokka	1	50128	51091
contig00019	prokka	1	51087	51828
contig00019	prokka	1	51849	53091
contig00019	prokka	1	53093	54290
contig00019	prokka	1	54968	55130
contig00019	prokka	-1	55213	56449
contig00019	prokka	-1	57134	58520
contig00019	prokka	-1	58710	59451
contig00019	prokka	-1	59453	60806
contig00019	prokka	-1	60802	61882
contig00019	prokka	-1	61878	63129
contig00019	prokka	-1	63130	64261
contig00019	prokka	-1	64265	64940
contig00019	prokka	-1	64917	65799
contig00019	prokka	-1	65817	66885
contig00019	prokka	-1	66884	68147
contig00019	prokka	-1	68143	69274
contig00019	prokka	-1	69329	70376
contig00019	prokka	-1	70387	71491
contig00019	prokka	-1	71502	71721
contig00019	prokka	-1	71730	72990
contig00019	prokka	-1	73316	73646
contig00019	prokka	1	73776	75042
contig00019	prokka	1	75175	76660
contig00019	prokka	-1	76706	78728
contig00019	prokka	1	78944	79394
contig00019	prokka	1	79592	79874
contig00019	prokka	-1	79960	81436
contig00019	prokka	1	81585	82479
contig00019	prokka	-1	82530	84075
contig00019	prokka	-1	84077	85928
contig00019	prokka	-1	85992	86922
contig00019	prokka	-1	86941	87205
contig00019	prokka	-1	87201	88848
contig00019	prokka	1	89438	90959
contig00019	prokka	-1	90983	91322
contig00019	prokka	1	91440	92280
contig00020	prokka	-1	223	1453
contig00020	prokka	1	1701	2823
contig00020	prokka	-1	2968	4198
contig00020	prokka	1	4447	5584
contig00020	prokka	1	5567	6425
contig00020	prokka	1	6421	7216
contig00020	prokka	1	7212	8259
contig00020	prokka	1	8316	8778
contig00020	prokka	1	8774	9563
contig00020	prokka	-1	9701	10523
contig00020	prokka	-1	10538	11450
contig00020	prokka	-1	11478	12717
contig00020	prokka	-1	12722	13424
contig00020	prokka	-1	13416	14616
contig00020	prokka	1	14877	15951
contig00020	prokka	1	16030	19525
contig00020	prokka	1	19671	20631
contig00020	prokka	-1	20712	20970
contig00020	prokka	1	21147	21843
contig00020	prokka	-1	21904	22444
contig00020	prokka	-1	22670	23975
contig00020	prokka	-1	24374	24917
contig00020	prokka	-1	24939	25965
contig00020	prokka	-1	25975	26800
contig00020	prokka	-1	26780	27422
contig00020	prokka	-1	27435	27813
contig00020	prokka	-1	27815	28175
contig00020	prokka	1	28508	30698
contig00020	prokka	-1	30757	32191
contig00020	prokka	-1	32485	33283
contig00020	prokka	-1	33293	34298
contig00020	prokka	-1	34294	34936
contig00020	prokka	-1	34925	35948
contig00020	prokka	-1	35950	36760
contig00020	prokka	-1	36879	38121
contig00020	prokka	-1	38208	38445
contig00020	prokka	-1	38655	39390
contig00020	prokka	-1	39402	40332
contig00020	prokka	-1	40347	41301
contig00020	prokka	-1	41368	42409
contig00020	prokka	-1	42519	42693
contig00020	prokka	-1	42744	43266
contig00020	prokka	1	43425	44049
contig00020	prokka	-1	44160	45120
contig00020	prokka	1	45692	48878
contig00020	prokka	-1	49073	50027
contig00020	prokka	-1	50038	51682
contig00020	prokka	-1	51747	52689
contig00020	prokka	-1	52688	53786
contig00020	prokka	-1	53797	54496
contig00020	prokka	-1	54548	55331
contig00020	prokka	-1	55468	56224
contig00020	prokka	-1	56243	57449
contig00020	prokka	-1	57473	58169
contig00020	prokka	-1	58180	58585
contig00020	prokka	-1	58588	59005
contig00020	prokka	1	59159	59819
contig00020	prokka	1	59894	60188
contig00020	prokka	1	60192	60609
contig00020	prokka	-1	60648	62184
contig00020	prokka	-1	62293	63217
contig00020	prokka	-1	63218	63866
contig00020	prokka	-1	63876	64461
contig00020	prokka	1	64696	65905
contig00020	prokka	1	65968	66616
contig00020	prokka	1	66749	67310
contig00020	prokka	1	67415	68462
contig00020	prokka	1	68535	68781
contig00020	prokka	1	69070	69325
contig00020	prokka	1	69439	70558
contig00020	prokka	1	70605	70719
contig00020	prokka	1	70979	71546
contig00020	prokka	1	71549	72125
contig00020	prokka	-1	72166	73219
contig00020	prokka	1	73443	74364
contig00020	prokka	1	74535	75762
contig00020	prokka	1	75844	76219
contig00020	prokka	-1	76219	76447
contig00020	prokka	-1	76619	79133
contig00020	prokka	-1	79155	80658
contig00020	prokka	1	81084	82242
contig00020	prokka	-1	82249	83731
contig00020	prokka	-1	83672	84206
contig00020	prokka	-1	84300	84612
contig00020	prokka	-1	84732	85065
contig00020	prokka	-1	85123	85579
contig00020	prokka	-1	85619	86075
contig00021	prokka	-1	524	1487
contig00021	prokka	-1	1514	3800
contig00021	prokka	1	3817	4267
contig00021	prokka	-1	4498	5863
contig00021	prokka	1	6091	6763
contig00021	prokka	1	6765	7761
contig00021	prokka	1	7753	9490
contig00021	prokka	1	9482	10616
contig00021	prokka	1	10626	11733
contig00021	prokka	-1	11694	12105
contig00021	prokka	1	12237	12999
contig00021	prokka	1	12995	14237
contig00021	prokka	1	14236	15193
contig00021	prokka	-1	15228	15942
contig00021	prokka	-1	16011	16386
contig00021	prokka	-1	16333	16783
contig00021	prokka	-1	16860	17565
contig00021	prokka	-1	17701	18154
contig00021	prokka	-1	18155	18401
contig00021	prokka	-1	18393	18879
contig00021	prokka	-1	18881	19394
contig00021	prokka	-1	19415	20405
contig00021	prokka	1	20801	21710
contig00021	prokka	-1	21901	23923
contig00021	prokka	-1	24501	25179
contig00021	prokka	-1	25171	25927
contig00021	prokka	-1	25913	27068
contig00021	prokka	-1	27064	28105
contig00021	prokka	1	28191	29481
contig00021	prokka	1	29539	30016
contig00021	prokka	1	30167	31451
contig00021	prokka	-1	31684	33946
contig00021	prokka	-1	34128	35562
contig00021	prokka	-1	35637	36690
contig00021	prokka	1	36873	37827
contig00021	prokka	-1	37867	38863
contig00021	prokka	1	39017	39836
contig00021	prokka	-1	39836	40895
contig00021	prokka	-1	40897	41587
contig00021	prokka	-1	41586	42360
contig00021	prokka	-1	42526	42676
contig00021	prokka	1	42804	43593
contig00021	prokka	1	43660	45133
contig00021	prokka	1	45393	46410
contig00021	prokka	1	46419	47466
contig00021	prokka	1	47469	48618
contig00021	prokka	1	48611	49652
contig00021	prokka	1	49856	50609
contig00021	prokka	-1	50766	51819
contig00021	prokka	1	52134	52515
contig00021	prokka	1	52628	53570
contig00021	prokka	-1	53566	54286
contig00021	prokka	-1	54323	55367
contig00021	prokka	-1	56779	57571
contig00021	prokka	-1	57580	58102
contig00021	prokka	-1	58136	59429
contig00021	prokka	-1	59560	60736
contig00021	prokka	-1	60800	61229
contig00021	prokka	-1	61232	61925
contig00021	prokka	-1	61921	62326
contig00021	prokka	-1	62475	62769
contig00021	prokka	-1	62768	62882
contig00021	prokka	-1	62896	64036
contig00021	prokka	-1	64051	65620
contig00021	prokka	-1	66466	69100
contig00021	prokka	-1	69117	71034
contig00021	prokka	1	71202	71925
contig00021	prokka	-1	72028	72898
contig00021	prokka	-1	72897	74064
contig00021	prokka	-1	74157	75375
contig00021	prokka	-1	75389	78191
contig00021	prokka	-1	78391	79108
contig00021	prokka	-1	79123	80890
contig00021	prokka	-1	80889	81237
contig00021	prokka	-1	81230	81635
contig00021	prokka	1	82015	82123
contig00021	prokka	1	82328	83612
contig00022	prokka	1	476	665
contig00022	prokka	-1	726	1683
contig00022	prokka	-1	1679	2351
contig00022	prokka	-1	2347	2914
contig00022	prokka	-1	2958	4395
contig00022	prokka	1	4786	6745
contig00022	prokka	1	6944	7259
contig00022	prokka	1	7255	8905
contig00022	prokka	1	9082	10375
contig00022	prokka	-1	10528	12178
contig00022	prokka	-1	12328	13678
contig00022	prokka	-1	14223	14688
contig00022	prokka	1	14773	15097
contig00022	prokka	-1	15099	16686
contig00022	prokka	1	17115	17397
contig00022	prokka	-1	17495	18032
contig00022	prokka	1	18285	21108
contig00022	prokka	-1	21142	21499
contig00022	prokka	-1	21502	21919
contig00022	prokka	-1	22029	22743
contig00022	prokka	1	23144	23648
contig00022	prokka	-1	23869	25063
contig00022	prokka	-1	25315	26395
contig00022	prokka	-1	26447	27863
contig00022	prokka	1	27945	28929
contig00022	prokka	-1	29094	29337
contig00022	prokka	-1	29470	30508
contig00022	prokka	-1	30870	31887
contig00022	prokka	1	32204	32720
contig00022	prokka	-1	32761	32971
contig00022	prokka	-1	33086	34412
contig00022	prokka	-1	34484	35093
contig00022	prokka	-1	35202	35571
contig00022	prokka	1	35741	38165
contig00022	prokka	-1	38319	39192
contig00022	prokka	-1	39204	39702
contig00022	prokka	-1	39924	41253
contig00022	prokka	-1	41310	41505
contig00022	prokka	1	41606	41759
contig00022	prokka	-1	41733	42654
contig00022	prokka	-1	42896	44237
contig00022	prokka	-1	44308	45424
contig00022	prokka	1	45600	45696
contig00022	prokka	1	45788	46979
contig00022	prokka	1	47132	48677
contig00022	prokka	1	48691	49582
contig00022	prokka	1	49953	51429
contig00022	prokka	-1	51472	51883
contig00022	prokka	-1	52477	54574
contig00022	prokka	-1	54573	55311
contig00022	prokka	-1	55307	55946
contig00022	prokka	-1	56059	56302
contig00022	prokka	-1	56656	58306
contig00022	prokka	1	58830	60180
contig00022	prokka	1	60324	61251
contig00022	prokka	-1	61286	62051
contig00022	prokka	-1	62083	63211
contig00022	prokka	1	63740	64013
contig00022	prokka	-1	64013	64886
contig00022	prokka	1	65097	65787
contig00022	prokka	-1	65877	67509
contig00022	prokka	-1	67728	71412
contig00022	prokka	1	71611	72436
contig00022	prokka	1	72752	74327
contig00022	prokka	-1	74295	76032
contig00022	prokka	-1	76214	77519
contig00022	prokka	-1	77548	79150
contig00022	prokka	-1	79418	80348
contig00022	prokka	1	80504	80948
contig00023	prokka	1	510	2082
contig00023	prokka	1	2081	3173
contig00023	prokka	1	3175	4576
contig00023	prokka	1	4586	5192
contig00023	prokka	-1	5240	6401
contig00023	prokka	-1	6520	6652
contig00023	prokka	1	6740	8396
contig00023	prokka	1	8559	9543
contig00023	prokka	1	9518	11129
contig00023	prokka	1	11112	11811
contig00023	prokka	-1	11924	12689
contig00023	prokka	-1	12774	13653
contig00023	prokka	1	13991	15692
contig00023	prokka	1	15702	17205
contig00023	prokka	1	17404	18100
contig00023	prokka	1	18174	20526
contig00023	prokka	1	20690	23597
contig00023	prokka	1	23608	24268
contig00023	prokka	-1	24384	25200
contig00023	prokka	1	25454	27809
contig00023	prokka	1	27861	29148
contig00023	prokka	1	29147	30137
contig00023	prokka	1	30133	30955
contig00023	prokka	1	30957	31335
contig00023	prokka	1	31341	32184
contig00023	prokka	-1	32261	32852
contig00023	prokka	-1	32932	34795
contig00023	prokka	-1	34787	35318
contig00023	prokka	-1	35425	36757
contig00023	prokka	-1	36815	37103
contig00023	prokka	-1	37099	38386
contig00023	prokka	-1	38436	39378
contig00023	prokka	-1	39392	40163
contig00023	prokka	1	40636	41929
contig00023	prokka	1	41955	43173
contig00023	prokka	1	43788	44337
contig00023	prokka	1	44324	44885
contig00023	prokka	1	44874	45111
contig00023	prokka	1	45103	45331
contig00023	prokka	1	45336	45651
contig00023	prokka	1	45647	47780
contig00023	prokka	1	48133	48382
contig00023	prokka	1	48371	48620
contig00023	prokka	1	48874	49081
contig00023	prokka	1	49080	50136
contig00023	prokka	1	50147	50483
contig00023	prokka	1	50495	50909
contig00023	prokka	1	51115	51658
contig00023	prokka	1	51913	52195
contig00023	prokka	1	52401	52584
contig00023	prokka	1	52940	53288
contig00023	prokka	1	53318	54461
contig00023	prokka	1	54589	55807
contig00023	prokka	1	55880	57434
contig00023	prokka	1	57542	58328
contig00023	prokka	1	58333	58924
contig00023	prokka	-1	59009	59405
contig00023	prokka	-1	59664	62886
contig00023	prokka	-1	62903	64052
contig00023	prokka	-1	64507	65329
contig00023	prokka	-1	65495	66410
contig00023	prokka	-1	66475	67426
contig00023	prokka	-1	67427	67877
contig00023	prokka	-1	67964	68459
contig00023	prokka	-1	68458	71275
contig00023	prokka	-1	71317	72259
contig00023	prokka	1	72587	72851
contig00023	prokka	1	73333	73723
contig00023	prokka	1	74097	74754
contig00023	prokka	1	75186	76332
contig00023	prokka	1	76344	76563
contig00023	prokka	-1	76663	76753
contig00023	prokka	1	76877	77303
contig00023	prokka	-1	77341	78241
contig00023	prokka	-1	78306	79473
contig00023	prokka	1	80001	80211
contig00024	prokka	1	115	976
contig00024	prokka	1	968	1352
contig00024	prokka	1	1348	1945
contig00024	prokka	1	2286	3600
contig00024	prokka	-1	3677	4367
contig00024	prokka	-1	4460	6140
contig00024	prokka	-1	6188	6608
contig00024	prokka	-1	6805	8272
contig00024	prokka	-1	8268	10320
contig00024	prokka	-1	10319	11351
contig00024	prokka	-1	11369	11645
contig00024	prokka	-1	11853	13839
contig00024	prokka	-1	14111	15041
contig00024	prokka	-1	15024	15720
contig00024	prokka	-1	15730	16711
contig00024	prokka	-1	16689	18222
contig00024	prokka	-1	18348	19284
contig00024	prokka	-1	19342	20233
contig00024	prokka	1	20592	21042
contig00024	prokka	1	21110	21440
contig00024	prokka	-1	21586	22345
contig00024	prokka	-1	22346	22781
contig00024	prokka	-1	22767	23325
contig00024	prokka	-1	23324	24461
contig00024	prokka	-1	24457	25138
contig00024	prokka	-1	25248	26007
contig00024	prokka	-1	26003	26849
contig00024	prokka	-1	26841	27906
contig00024	prokka	-1	27905	28490
contig00024	prokka	-1	28486	28939
contig00024	prokka	-1	28939	29665
contig00024	prokka	-1	29685	30465
contig00024	prokka	-1	30570	31587
contig00024	prokka	-1	31611	32400
contig00024	prokka	-1	32532	32976
contig00024	prokka	-1	33135	33471
contig00024	prokka	1	33872	36101
contig00024	prokka	1	36097	36976
contig00024	prokka	1	37239	38742
